,title_author,pages,genre,stars,reviews,series,mix,character,plot,funny,lighthearted,emotional,hopeful,inspiring,relaxing,tense,sad,reflective,adventurous,challenging,informative,mysterious,dark
13680,American Wife by Curtis Sittenfeld,555,"['fiction', 'historical', 'politics']",3.77,4105,0,0.003,0.0063,0.0006,0.001,0.0008,0.0062,0.0013,0.0012,0.0004,0.0006,0.0015,0.0086,0.0002,0.0015,0.0022,0.0,0.0004
13681,"King Leopold's Ghost: A Story of Greed, Terror, and Heroism in Colonial Africa by Adam Hochschild",416,"['nonfiction', 'politics']",4.24,3474,0,0.0,0.0,0.0,0.0,0.0,0.0026,0.0,0.0003,0.0,0.0009,0.005699999999999999,0.0033,0.0009,0.005600000000000001,0.0089,0.0,0.0083
13683,"Eneida by Virgil, Virgilio",334,"['fiction', 'classics', 'poetry']",3.66,8039,0,0.0038,0.0016,0.0043,0.0003,0.0001,0.0029,0.0004,0.0013,0.0001,0.0032,0.0012,0.0021,0.009000000000000001,0.0048,0.0014000000000000002,0.0006,0.0027
13685,Charmed Life by Diana Wynne Jones,288,"['fiction', 'fantasy', 'middle grade']",3.97,4217,1,0.0046,0.0028000000000000004,0.0024,0.0053,0.0060999999999999995,0.0011,0.0008,0.0007000000000000001,0.0005,0.0007000000000000001,0.0002,0.0001,0.0086,0.0002,0.0,0.0044,0.001
13689,The Maid by Nita Prose,343,"['fiction', 'contemporary', 'crime', 'mystery', 'thriller']",3.63,40570,1,0.0059,0.0019,0.0021,0.0031,0.0032,0.0024,0.0021,0.0008,0.0003,0.0019,0.0009,0.0013,0.0015,0.0005,0.0001,0.0087,0.001
13690,Lovelight Farms by B.K. Borison,324,"['fiction', 'contemporary', 'romance']",4.0,18152,1,0.0039000000000000003,0.0049,0.001,0.0059,0.0092,0.0045000000000000005,0.0043,0.0011,0.0022,0.0,0.0001,0.0005,0.0003,0.0,0.0,0.0001,0.0
13693,Loveless by Alice Oseman,423,"['fiction', 'contemporary', 'lgbtqia+', 'young adult']",4.29,29595,0,0.0014000000000000002,0.0084,0.0001,0.0049,0.0040999999999999995,0.0083,0.0066,0.004699999999999999,0.001,0.0003,0.0009,0.0053,0.0003,0.0008,0.0042,0.0,0.0
13695,The Lost Hero by Rick Riordan,551,"['fiction', 'fantasy', 'middle grade']",4.17,66991,1,0.006500000000000001,0.0006,0.0027,0.006500000000000001,0.0034999999999999996,0.0024,0.0014000000000000002,0.001,0.0004,0.0023,0.0003,0.0002,0.009899999999999999,0.0013,0.0005,0.0036,0.0004
13697,Mrs. Dalloway by Virginia Woolf,224,"['fiction', 'classics', 'literary']",3.73,28506,0,0.0006,0.009000000000000001,0.0001,0.0007000000000000001,0.0008,0.0049,0.0007000000000000001,0.0009,0.0008,0.0004,0.0024,0.0087,0.0002,0.0038,0.0002,0.0005,0.0012
13699,Split Tooth by Tanya Tagaq,193,"['fiction', 'historical', 'literary', 'magical realism', 'poetry']",3.95,2964,0,0.0021,0.0072,0.0002,0.0002,0.0,0.006999999999999999,0.0003,0.0008,0.0,0.0025,0.0039000000000000003,0.0058,0.0008,0.006,0.0004,0.0036,0.0083
13701,These Twisted Bonds by Lexi Ryan,476,"['fiction', 'fantasy', 'romance', 'young adult']",3.92,8538,1,0.0066,0.0013,0.0019,0.001,0.0006,0.005600000000000001,0.0029,0.0008,0.0002,0.0039000000000000003,0.001,0.0005,0.0095,0.0021,0.0,0.0034000000000000002,0.003
13705,The Art of Gathering: How We Meet and Why It Matters by Priya Parker,304,"['nonfiction', 'business', 'psychology']",3.99,2569,0,0.0,0.0,0.0,0.0006,0.0012,0.0003,0.0011,0.0054,0.0002,0.0,0.0,0.0048,0.0001,0.0011,0.009399999999999999,0.0,0.0
13707,Radiant Sin by Katee Robert,355,"['fiction', 'fantasy', 'romance']",3.78,7077,1,0.0060999999999999995,0.0012,0.0025,0.001,0.0008,0.0048,0.0008,0.0001,0.0001,0.0046,0.0002,0.0001,0.0045000000000000005,0.001,0.0001,0.0067,0.0058
13708,Never Have I Ever by Joshilyn Jackson,368,"['fiction', 'mystery', 'thriller']",3.64,5195,0,0.0048,0.0025,0.0026,0.0,0.0,0.0025,0.0001,0.0,0.0,0.0068000000000000005,0.001,0.0008,0.0014000000000000002,0.0011,0.0,0.0083,0.0075
13710,Everless by Sara Holland,368,"['fiction', 'fantasy', 'young adult']",3.69,7216,1,0.005,0.0018,0.003,0.0002,0.0005,0.0024,0.0007000000000000001,0.0003,0.0001,0.0034000000000000002,0.001,0.0004,0.0086,0.0015,0.0,0.0073,0.0033
13719,"Idol, Burning by 宇佐見りん, Rin Usami",135,"['fiction', 'contemporary', 'literary']",3.38,2423,0,0.0012,0.0084,0.0002,0.0002,0.0002,0.0052,0.0005,0.0001,0.0,0.0016,0.004,0.0067,0.0,0.0017000000000000001,0.0007000000000000001,0.0005,0.005
13723,Stolen Focus: Why You Can't Pay Attention—and How to Think Deeply Again by Johann Hari,348,"['nonfiction', 'psychology', 'self help']",4.21,3633,0,0.0,0.0,0.0,0.0001,0.0,0.0005,0.0021,0.0034000000000000002,0.0,0.0003,0.0009,0.0064,0.0,0.0036,0.0097,0.0,0.0007000000000000001
13725,Skyward by Brandon Sanderson,513,"['fiction', 'science fiction', 'young adult']",4.48,20307,1,0.0066,0.0019,0.0013,0.0049,0.0011,0.0040999999999999995,0.0024,0.0029,0.0001,0.0039000000000000003,0.0007000000000000001,0.0006,0.0098,0.0014000000000000002,0.0001,0.0039000000000000003,0.0007000000000000001
13728,The Broken Kingdoms by N.K. Jemisin,411,"['fiction', 'fantasy']",4.17,6322,1,0.0064,0.0017000000000000001,0.0017000000000000001,0.0006,0.0,0.005699999999999999,0.0014000000000000002,0.0005,0.0,0.0040999999999999995,0.0021,0.0017000000000000001,0.0075,0.0023,0.0,0.0051,0.0062
13729,"Saga, Vol. 1 by Brian K. Vaughan",169,"['fiction', 'comics', 'fantasy', 'science fiction']",4.34,33616,1,0.0055000000000000005,0.0015,0.0028000000000000004,0.0054,0.0007000000000000001,0.0029,0.0015,0.0004,0.0001,0.0034000000000000002,0.0005,0.0003,0.009399999999999999,0.0009,0.0,0.002,0.0053
13732,"Conceal, Don't Feel by Jen Calonita",312,"['fiction', 'fantasy', 'young adult']",3.57,2658,1,0.0049,0.0023,0.0026,0.0023,0.0054,0.0046,0.0038,0.0015,0.0012,0.0006,0.001,0.0008,0.0079,0.0008,0.0,0.0019,0.0004
13735,How to Train Your Dragon by Cressida Cowell,240,"['fiction', 'fantasy', 'middle grade']",3.75,5416,1,0.0051,0.0022,0.0025,0.008,0.0076,0.0004,0.001,0.001,0.0006,0.0004,0.0,0.0001,0.0091,0.0001,0.0002,0.0002,0.0
13736,Kingdom of Ash by Sarah J. Maas,984,"['fiction', 'fantasy']",4.63,72484,1,0.0072,0.0004,0.0023,0.0017000000000000001,0.0002,0.0089,0.004699999999999999,0.0036,0.0,0.0062,0.0045000000000000005,0.001,0.0096,0.0037,0.0,0.0017000000000000001,0.005600000000000001
13737,Lost Boy by Christina Henry,318,"['fiction', 'fantasy', 'tense']",4.16,5276,0,0.0036,0.005600000000000001,0.0006,0.0,0.0,0.0042,0.0002,0.0001,0.0,0.005600000000000001,0.0043,0.0007000000000000001,0.0083,0.0013,0.0,0.0037,0.0092
13738,The Kaiju Preservation Society by John Scalzi,264,"['fiction', 'science fiction']",3.99,7476,0,0.0027,0.0006,0.0064,0.0083,0.0066,0.0004,0.001,0.0003,0.0005,0.0011,0.0,0.0002,0.009300000000000001,0.0002,0.0003,0.001,0.0002
13739,The Girl on the Train by Paula Hawkins,323,"['fiction', 'contemporary', 'literary', 'thriller']",3.71,120145,0,0.0053,0.0023,0.0022,0.0,0.0,0.0031,0.0,0.0,0.0,0.0070999999999999995,0.0021,0.0006,0.0012,0.0011,0.0,0.0087,0.008
13743,Nemesis by Agatha Christie,213,"['fiction', 'classics', 'crime', 'mystery']",3.64,3117,1,0.003,0.0008,0.0059,0.0004,0.0007000000000000001,0.0011,0.0,0.0001,0.0005,0.0024,0.0019,0.0013,0.0032,0.0011,0.0001,0.009300000000000001,0.0039000000000000003
13752,Life 3.0: Being Human in the Age of Artificial Intelligence by Max Tegmark,364,"['nonfiction', 'science', 'technology']",3.82,1163,0,0.0,0.0,0.0,0.0002,0.0,0.0005,0.003,0.0032,0.0,0.0,0.0001,0.006,0.0007000000000000001,0.0042,0.0096,0.0003,0.0003
13753,Loathe at First Sight by Suzanne Park,368,"['fiction', 'contemporary', 'romance']",3.09,1392,0,0.0048,0.0015,0.0034000000000000002,0.0060999999999999995,0.0052,0.0024,0.0023,0.0025,0.0003,0.002,0.0003,0.0017000000000000001,0.0005,0.002,0.001,0.0002,0.0003
13758,All That Remains: Scarpetta 3 by Patricia Cornwell,416,"['fiction', 'crime', 'mystery', 'thriller']",3.8,2484,1,0.0039000000000000003,0.001,0.005,0.0001,0.0001,0.0019,0.0002,0.0,0.0,0.006500000000000001,0.0014000000000000002,0.0004,0.0019,0.0011,0.0013,0.0091,0.008
13760,"Ducks, Newburyport by Lucy Ellmann",1030,"['fiction', 'contemporary', 'literary']",4.17,1076,0,0.0008,0.0085,0.0001,0.0044,0.0002,0.0055000000000000005,0.0011,0.001,0.0006,0.0012,0.0022,0.008100000000000001,0.0011,0.0077,0.0008,0.0002,0.0021
13765,Empire of Storms by Sarah J. Maas,693,"['fiction', 'fantasy']",4.54,85232,1,0.0068000000000000005,0.0004,0.0026,0.0014000000000000002,0.0001,0.0078000000000000005,0.0023,0.0015,0.0,0.0064,0.003,0.0005,0.0096,0.0033,0.0001,0.0032,0.0059
13767,Jane Doe by Victoria Helen Stone,268,"['fiction', 'mystery', 'thriller']",3.94,2391,1,0.0042,0.0038,0.0018,0.0037,0.0,0.0014000000000000002,0.0,0.0005,0.0001,0.005600000000000001,0.0007000000000000001,0.0007000000000000001,0.0013,0.0007000000000000001,0.0002,0.0051,0.0091
13768,Kingdom of the Feared by Kerri Maniscalco,401,"['fiction', 'fantasy', 'romance']",3.77,13477,1,0.0062,0.0015,0.0021,0.0013,0.0003,0.0039000000000000003,0.001,0.0003,0.0001,0.0038,0.0004,0.0004,0.0077,0.0016,0.0001,0.006999999999999999,0.0069
13769,Tess of the Road by Rachel Hartman,544,"['fiction', 'fantasy', 'young adult']",4.0,2414,1,0.0,0.0,0.0,0.0015,0.0004,0.0077,0.005,0.0031,0.0002,0.0011,0.0015,0.0052,0.009399999999999999,0.0025,0.0,0.0008,0.0021
13771,Angelfall by Susan Ee,284,"['fiction', 'fantasy', 'young adult']",4.01,16180,1,0.0054,0.0009,0.0034999999999999996,0.0018,0.0004,0.0028000000000000004,0.0009,0.0003,0.0001,0.0053,0.0009,0.0002,0.0088,0.0014000000000000002,0.0,0.0034999999999999996,0.0069
13772,Honour by Elif Shafak,342,"['fiction', 'historical']",4.13,1110,0,0.004,0.004699999999999999,0.0011,0.0,0.0001,0.0091,0.0005,0.0007000000000000001,0.0,0.0026,0.0070999999999999995,0.0058,0.0007000000000000001,0.0029,0.0005,0.0011,0.003
13774,In Cold Blood by Truman Capote,352,"['nonfiction', 'classics', 'true crime']",4.02,34280,0,0.0,0.0,0.0,0.0,0.0,0.0029,0.0,0.0,0.0,0.0046,0.0043,0.003,0.0005,0.0026,0.0045000000000000005,0.0034999999999999996,0.0091
13776,Para onde vou...  by Gayle Forman,221,"['fiction', 'contemporary', 'young adult']",3.7,2500,0,0.0023,0.0072,0.0002,0.001,0.0011,0.0092,0.0040999999999999995,0.0027,0.0002,0.0015,0.0046,0.0049,0.0012,0.0015,0.0,0.0005,0.0019
13777,Siege and Storm by Leigh Bardugo,435,"['fiction', 'fantasy', 'young adult']",3.7,113921,1,0.005600000000000001,0.0015,0.0027,0.0013,0.0003,0.0036,0.0008,0.0003,0.0001,0.0045000000000000005,0.001,0.0003,0.009399999999999999,0.0015,0.0,0.0031,0.005600000000000001
13778,Shameless King by Maya Hughes,312,"['fiction', 'romance', 'sports']",3.49,2327,1,0.0026,0.0060999999999999995,0.0011,0.0044,0.0078000000000000005,0.005,0.0012,0.0007000000000000001,0.0012,0.0004,0.0004,0.0004,0.0008,0.0005,0.0001,0.0002,0.0001
13779,An American Marriage by Tayari Jones,306,"['fiction', 'contemporary', 'literary']",3.94,34704,0,0.003,0.0062,0.0006,0.0001,0.0,0.0087,0.0012,0.0004,0.0,0.0033,0.0064,0.0062,0.0,0.0039000000000000003,0.0005,0.0001,0.0023
13780,All My Rage by Sabaa Tahir,384,"['fiction', 'contemporary', 'young adult']",4.59,7845,0,0.005,0.0044,0.0004,0.0004,0.0,0.009300000000000001,0.0043,0.0023,0.0,0.0036,0.0070999999999999995,0.0051,0.0001,0.0044,0.0004,0.0001,0.0042
13781,Invisible Women: Exposing Data Bias in a World Designed for Men by Caroline Criado Pérez,426,"['nonfiction', 'feminism', 'gender', 'science']",4.34,19883,0,0.0,0.0,0.0,0.0002,0.0,0.0009,0.0004,0.002,0.0,0.0002,0.0017000000000000001,0.004699999999999999,0.0,0.0043,0.0098,0.0,0.0004
13782,"Amanhã, amanhã, e ainda outro amanhã by Gabrielle Zevin",531,"['fiction', 'contemporary', 'literary']",4.28,91899,0,0.0032,0.006500000000000001,0.0002,0.0019,0.0005,0.009000000000000001,0.0036,0.0033,0.0003,0.0009,0.0053,0.0064,0.0017000000000000001,0.0016,0.0008,0.0001,0.0013
13786,Conjure Women by Afia Atakora,416,"['fiction', 'fantasy', 'historical', 'literary', 'magical realism']",3.9,3309,0,0.004,0.0054,0.0004,0.0,0.0,0.0073,0.0007000000000000001,0.0004,0.0,0.0032,0.0048,0.0037,0.0009,0.0042,0.001,0.0045000000000000005,0.0068000000000000005
13788,Remote Control by Nnedi Okorafor,160,"['fiction', 'science fiction']",3.86,4976,0,0.0025,0.0067,0.0006,0.0,0.0,0.0040999999999999995,0.0008,0.0005,0.0,0.0017000000000000001,0.0031,0.0033,0.004699999999999999,0.0016,0.0,0.0064,0.0062
13791,Bad Girl Reputation by Elle Kennedy,320,"['fiction', 'contemporary', 'romance']",3.46,4257,1,0.002,0.0074,0.0004,0.004699999999999999,0.0067,0.005,0.0031,0.0008,0.001,0.0005,0.0003,0.0021,0.0014000000000000002,0.0006,0.0,0.0,0.0002
13797,Daisy Jones & The Six by Taylor Jenkins Reid,403,"['fiction', 'historical']",4.25,184178,0,0.0028000000000000004,0.0066,0.0004,0.0023,0.0013,0.008199999999999999,0.0022,0.0029,0.0005,0.002,0.0032,0.0055000000000000005,0.0027,0.0013,0.0003,0.0003,0.0021
13800,Things We Never Got Over by Lucy Score,554,"['fiction', 'contemporary', 'romance']",4.08,48617,1,0.0055000000000000005,0.0034000000000000002,0.0009,0.006,0.0053,0.0076,0.0040999999999999995,0.0015,0.001,0.0019,0.0011,0.0011,0.0017000000000000001,0.0008,0.0,0.0016,0.0005
13801,Rhapsodic by Laura Thalassa,422,"['fiction', 'fantasy', 'romance']",3.74,18789,1,0.0053,0.0034000000000000002,0.001,0.0013,0.0003,0.0049,0.0007000000000000001,0.0001,0.0001,0.0034000000000000002,0.001,0.0002,0.006,0.001,0.0,0.0062,0.008100000000000001
13802,Magic for Liars by Sarah Gailey,336,"['fiction', 'fantasy', 'mystery']",3.68,9906,0,0.0054,0.0021,0.0024,0.0012,0.0006,0.004,0.0002,0.0,0.0,0.0029,0.0018,0.0014000000000000002,0.0031,0.0009,0.0,0.0091,0.005600000000000001
13807,Do Not Disturb by Freida McFadden,325,"['fiction', 'thriller']",3.81,4540,0,0.0044,0.002,0.0034999999999999996,0.0,0.0,0.0015,0.0002,0.0,0.0,0.006999999999999999,0.0009,0.0001,0.001,0.001,0.0,0.009000000000000001,0.006999999999999999
13808,Keeping the Moon by Sarah Dessen,228,"['fiction', 'romance', 'young adult']",3.68,7273,0,0.0007000000000000001,0.0087,0.0004,0.0028000000000000004,0.0063,0.0063,0.0052,0.0025,0.0014000000000000002,0.0001,0.0005,0.004,0.0007000000000000001,0.0003,0.0,0.0,0.0001
13810,"The Sun and the Star by Mark Oshiro, Rick Riordan",480,"['fiction', 'fantasy', 'lgbtqia+', 'young adult']",4.24,6246,0,0.0063,0.0026,0.0009,0.0055000000000000005,0.0016,0.0083,0.005,0.0027,0.0003,0.0028000000000000004,0.0019,0.003,0.009399999999999999,0.0019,0.0001,0.0014000000000000002,0.0039000000000000003
13811,Powerless by Lauren Roberts,495,"['fiction', 'fantasy', 'romance', 'young adult']",4.21,13983,1,0.0066,0.0015,0.0017000000000000001,0.0029,0.0005,0.0060999999999999995,0.0009,0.0006,0.0001,0.0063,0.0019,0.0003,0.009000000000000001,0.0029,0.0,0.0024,0.0034000000000000002
13812,The Making of Biblical Womanhood: How the Subjugation of Women Became Gospel Truth by Beth Allison Barr,256,"['nonfiction', 'feminism', 'gender', 'religion']",4.4,1870,0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0027,0.0039000000000000003,0.0,0.0,0.0006,0.0052,0.0,0.0058,0.0097,0.0,0.0001
13814,Pride by Ibi Zoboi,304,"['fiction', 'contemporary', 'romance', 'young adult']",3.7,8549,0,0.003,0.0060999999999999995,0.0007000000000000001,0.0039000000000000003,0.0053,0.0052,0.004699999999999999,0.0026,0.0008,0.0003,0.0003,0.0033,0.0005,0.0007000000000000001,0.0005,0.0,0.0
13817,The Night Tiger by Yangsze Choo,384,"['fiction', 'historical', 'literary', 'magical realism', 'mystery']",3.8,7132,0,0.0062,0.0013,0.0023,0.0002,0.0002,0.003,0.001,0.0003,0.0001,0.0027,0.0008,0.0016,0.0059,0.0008,0.0005,0.009000000000000001,0.0033
13818,All the Devils Are Here by Louise Penny,448,"['fiction', 'mystery']",4.33,3220,1,0.0066,0.0005,0.0027,0.0003,0.0001,0.0055000000000000005,0.0015,0.0005,0.0002,0.0066,0.001,0.0017000000000000001,0.0046,0.0014000000000000002,0.0003,0.0092,0.0036
13820,Beautiful Music for Ugly Children by Kirstin Cronn-Mills,262,"['fiction', 'contemporary', 'lgbtqia+', 'young adult']",3.82,1005,0,0.0033,0.006,0.0006,0.0031,0.0022,0.0077,0.0048,0.004,0.0005,0.0005,0.0025,0.0031,0.0011,0.002,0.0011,0.0,0.0005
13821,Magical Midlife Madness by K.F. Breene,374,"['fiction', 'fantasy', 'romance']",4.0,1423,1,0.005699999999999999,0.0029,0.0011,0.0087,0.0067,0.0012,0.0018,0.0014000000000000002,0.0009,0.0006,0.0,0.0009,0.0074,0.0006,0.0,0.0038,0.0002
13822,Seven Faceless Saints by M.K. Lobb,390,"['fiction', 'fantasy', 'mystery', 'young adult']",3.54,1234,1,0.0067,0.001,0.0021,0.0002,0.0001,0.0039000000000000003,0.0005,0.0004,0.0,0.0049,0.0013,0.0008,0.0055000000000000005,0.0014000000000000002,0.0001,0.0084,0.0078000000000000005
13824,The Last Dragonslayer by Jasper Fforde,296,"['fiction', 'fantasy', 'young adult']",3.85,2595,1,0.0043,0.0005,0.005,0.0088,0.0073,0.0012,0.0021,0.0003,0.0008,0.0008,0.0001,0.0005,0.008100000000000001,0.0001,0.0,0.0018,0.0
13825,Shiver by Maggie Stiefvater,392,"['fiction', 'fantasy', 'romance', 'young adult']",3.5,31615,1,0.0042,0.0043,0.0012,0.0007000000000000001,0.0013,0.0069,0.0023,0.0002,0.0005,0.0022,0.0033,0.0009,0.0048,0.0005,0.0,0.0051,0.002
13827,Lovecraft Country by Matt Ruff,385,"['fiction', 'fantasy', 'science fiction']",4.0,7831,1,0.005600000000000001,0.0011,0.0032,0.0018,0.0001,0.002,0.0006,0.0005,0.0001,0.004699999999999999,0.0006,0.0014000000000000002,0.0078000000000000005,0.0022,0.001,0.0072,0.008
13830,Spice Road by Maiya Ibrahim,464,"['fiction', 'fantasy', 'young adult']",3.74,1262,1,0.006,0.0009,0.003,0.0007000000000000001,0.0004,0.0038,0.0017000000000000001,0.0013,0.0,0.0033,0.0006,0.0011,0.0097,0.0017000000000000001,0.0001,0.0038,0.0013
13833,The Essential Dykes to Watch Out for by Alison Bechdel,392,"['fiction', 'comics', 'lgbtqia+']",4.43,2009,1,0.0017000000000000001,0.008,0.0001,0.009300000000000001,0.004699999999999999,0.0053,0.0023,0.0021,0.0013,0.0007000000000000001,0.0008,0.0043,0.0004,0.0011,0.0026,0.0,0.0003
13836,Pretty Girls by Karin Slaughter,674,"['fiction', 'crime', 'mystery', 'thriller']",4.0,30384,0,0.005600000000000001,0.001,0.0032,0.0,0.0,0.0048,0.0001,0.0,0.0,0.008,0.0044,0.0003,0.0008,0.0028000000000000004,0.0,0.0060999999999999995,0.0097
13837,Rafe by Rebekah Weatherspoon,259,"['fiction', 'contemporary', 'romance']",3.77,3307,1,0.0017000000000000001,0.0068000000000000005,0.0012,0.0052,0.0085,0.0037,0.0026,0.0005,0.0017000000000000001,0.0005,0.0,0.0004,0.0002,0.0002,0.0,0.0,0.0
13838,Storm and Fury by Jennifer L. Armentrout,512,"['fiction', 'fantasy', 'romance', 'young adult']",3.97,6952,1,0.006,0.0019,0.0019,0.0034999999999999996,0.001,0.0051,0.0009,0.0005,0.0002,0.0033,0.0012,0.0003,0.0089,0.0016,0.0001,0.004699999999999999,0.0032
13839,Star Daughter by Shveta Thakrar,448,"['fiction', 'fantasy', 'young adult']",3.28,2611,0,0.0053,0.002,0.0025,0.0008,0.0022,0.0040999999999999995,0.0026,0.0024,0.0002,0.001,0.0003,0.0014000000000000002,0.0077,0.0008,0.0003,0.003,0.0003
13842,Sunkissed by Kasie West,305,"['fiction', 'contemporary', 'young adult']",3.71,1661,0,0.0039000000000000003,0.0049,0.001,0.0043,0.009399999999999999,0.0025,0.0046,0.0034000000000000002,0.0028000000000000004,0.0,0.0,0.0013,0.0033,0.0002,0.0,0.0,0.0
13844,Super Fake Love Song by David Yoon,349,"['fiction', 'contemporary', 'romance', 'young adult']",3.51,1144,0,0.0051,0.0039000000000000003,0.0008,0.0079,0.008199999999999999,0.0027,0.0033,0.0016,0.0013,0.0001,0.0001,0.0017000000000000001,0.0013,0.0001,0.0,0.0,0.0
13845,Sal and Gabi Break the Universe by Carlos Hernandez,416,"['fiction', 'middle grade', 'science fiction']",4.14,1362,1,0.0051,0.0039000000000000003,0.0009,0.009399999999999999,0.0048,0.006,0.004,0.0027,0.0002,0.0004,0.0011,0.0009,0.0078000000000000005,0.0007000000000000001,0.0001,0.0017000000000000001,0.0001
13846,Second Chance Summer by Morgan Matson,480,"['fiction', 'contemporary', 'romance', 'young adult']",4.1,6924,0,0.0027,0.0063,0.0007000000000000001,0.002,0.0025,0.0089,0.0031,0.0021,0.0007000000000000001,0.0002,0.0075,0.0036,0.001,0.0011,0.0,0.0,0.0
13849,Ruby Red by Kerstin Gier,324,"['fiction', 'fantasy', 'romance', 'young adult']",4.03,17302,1,0.0053,0.001,0.0036,0.0058,0.005699999999999999,0.0018,0.0006,0.0004,0.0014000000000000002,0.0006,0.0,0.0001,0.0088,0.0004,0.0001,0.0064,0.0001
13850,Just Drop Out by J. Bree,277,"['fiction', 'romance']",4.2,2197,1,0.0045000000000000005,0.0038,0.0015,0.0017000000000000001,0.0002,0.0032,0.0004,0.0002,0.0,0.0062,0.001,0.0,0.0027,0.0025,0.0,0.0040999999999999995,0.0086
13851,"Vittorio, the Vampire by Anne Rice",304,"['fiction', 'fantasy', 'reflective']",3.23,1271,1,0.0045000000000000005,0.0036,0.0013,0.0,0.0,0.0038,0.0,0.0003,0.0,0.0023,0.0019,0.0046,0.0026,0.0019,0.0003,0.005,0.0088
13854,Second Foundation by Isaac Asimov,246,"['fiction', 'classics', 'science fiction']",4.1,7479,1,0.0021,0.0002,0.0075,0.0002,0.0002,0.0004,0.0006,0.001,0.0001,0.0029,0.0,0.0032,0.008100000000000001,0.0029,0.0008,0.0064,0.0005
13855,Concrete Rose by Angie Thomas,368,"['fiction', 'contemporary', 'historical', 'young adult']",4.44,12068,1,0.0032,0.0063,0.0004,0.0025,0.0004,0.0088,0.0055000000000000005,0.0046,0.0,0.0028000000000000004,0.003,0.0042,0.0005,0.0032,0.0007000000000000001,0.0,0.0016
13858,Elatsoe by Darcie Little Badger,360,"['fiction', 'fantasy', 'lgbtqia+', 'mystery', 'young adult']",4.1,7269,1,0.0054,0.0007000000000000001,0.0037,0.0019,0.0011,0.0048,0.0025,0.0014000000000000002,0.0001,0.0019,0.0012,0.0014000000000000002,0.0088,0.0007000000000000001,0.0007000000000000001,0.0076,0.0022
13859,"Briefly, A Delicious Life: A Novel by Nell Stevens",320,"['fiction', 'historical', 'lgbtqia+', 'literary']",3.87,1749,0,0.002,0.0075,0.0003,0.0019,0.0005,0.0063,0.0018,0.0007000000000000001,0.0003,0.001,0.0039000000000000003,0.0076,0.0014000000000000002,0.001,0.0003,0.003,0.0028000000000000004
