,pages,stars,reviews,series,mix,character,plot,funny,lighthearted,emotional,hopeful,inspiring,relaxing,tense,sad,reflective,adventurous,challenging,informative,mysterious,dark,Literature and Art,Fiction,Science,Crime,Psychology,Social,Children,Romans,Biography,Entertainment
5568,305,3.29,1018,1,0.37,0.06,0.54,0.0,0.0,0.15,0.0,0.0,0.0,0.76,0.11,0.01,0.76,0.1,0.0,0.65,0.8699999999999999,0,1,0,1,0,0,0,0,0,0
1126,243,3.95,7071,1,0.08,0.02,0.8699999999999999,0.02,0.03,0.01,0.11,0.19,0.01,0.29,0.0,0.25,0.8699999999999999,0.09,0.15,0.83,0.03,1,1,0,0,0,0,0,0,0,0
4508,153,4.19,4632,0,0.2299999999999999,0.73,0.03,0.01,0.0,0.75,0.02,0.03,0.0,0.24,0.73,0.63,0.02,0.3899999999999999,0.09,0.2799999999999999,0.4499999999999999,1,1,0,1,0,0,0,0,0,0
6521,304,3.86,1256,1,0.6799999999999999,0.15,0.16,0.74,0.63,0.33,0.32,0.05,0.04,0.09,0.02,0.03,0.8,0.05,0.0,0.03,0.02,0,1,0,0,0,1,0,1,0,0
1592,418,4.19,15519,0,0.3399999999999999,0.62,0.03,0.2,0.02,0.77,0.37,0.26,0.03,0.15,0.54,0.8,0.16,0.34999999999999,0.16,0.3899999999999999,0.49,1,1,0,0,0,0,0,0,0,0
1416,304,4.35,1616,0,0.21,0.76,0.01,0.05,0.0,0.92,0.54,0.52,0.0,0.26,0.53,0.59,0.06,0.42,0.09,0.05,0.48,0,1,0,0,0,0,1,0,0,0
5965,464,3.9,1334,0,0.44,0.09,0.4499999999999999,0.01,0.0,0.26,0.04,0.01,0.0,0.83,0.2299999999999999,0.02,0.54,0.2,0.01,0.7799999999999999,0.86,0,1,0,1,0,0,0,0,0,0
1533,352,3.82,60842,0,0.38,0.44,0.16,0.12,0.02,0.56999999999999,0.31,0.3899999999999999,0.02,0.32,0.29,0.59,0.83,0.29,0.09,0.1399999999999999,0.26,1,1,0,0,0,0,0,0,0,0
1648,196,3.56,17183,1,0.49,0.2299999999999999,0.24,0.0699999999999999,0.02,0.13,0.01,0.0,0.0,0.36,0.03,0.0,0.59,0.1,0.0,0.43,0.93,0,1,0,0,0,0,0,1,0,0
1303,502,4.01,15568,1,0.33,0.0699999999999999,0.53,0.01,0.01,0.2299999999999999,0.1399999999999999,0.22,0.04,0.1699999999999999,0.22,0.2,0.7799999999999999,0.59,0.36,0.24,0.3899999999999999,1,1,0,0,0,0,0,0,0,0
5694,276,4.32,3318,1,0.56999999999999,0.21,0.21,0.67,0.33,0.4599999999999999,0.49,0.29,0.03,0.03,0.25,0.25,0.8,0.05,0.01,0.06,0.12,0,1,0,0,0,0,1,0,0,0
3809,225,4.58,4019,0,0.36,0.6,0.03,0.52,0.63,0.44,0.5,0.27,0.11,0.01,0.01,0.12,0.7799999999999999,0.02,0.01,0.34999999999999,0.06,0,1,0,0,0,1,1,0,0,0
6330,496,4.15,1701,0,0.0,0.0,0.0,0.0,0.0,0.27,0.08,0.2299999999999999,0.0,0.03,0.24,0.4599999999999999,0.01,0.4599999999999999,0.97,0.0,0.15,0,0,1,0,0,1,0,0,0,0
4289,448,3.54,4343,1,0.4499999999999999,0.04,0.5,0.05,0.0,0.08,0.01,0.0,0.0,0.46999999999999,0.12,0.0699999999999999,0.58,0.12,0.08,0.8999999999999999,0.6799999999999999,0,1,1,1,0,0,0,0,0,0
319,336,3.29,2299,0,0.3899999999999999,0.21,0.36,0.03,0.0,0.33,0.0,0.0,0.0,0.6,0.2799999999999999,0.01,0.16,0.11,0.0,0.8999999999999999,0.6799999999999999,0,1,0,1,0,0,1,0,0,0
4516,384,3.64,1561,0,0.64,0.1399999999999999,0.2,0.19,0.1699999999999999,0.5599999999999999,0.2,0.03,0.03,0.26,0.13,0.04,0.5499999999999999,0.05,0.0,0.67,0.3399999999999999,0,1,0,0,0,1,1,0,0,0
1806,256,4.13,13482,0,0.36,0.5499999999999999,0.0699999999999999,0.26,0.75,0.5499999999999999,0.5599999999999999,0.26,0.1699999999999999,0.01,0.08,0.1399999999999999,0.3899999999999999,0.02,0.01,0.04,0.0,0,1,0,0,0,1,1,0,0,0
170,25,4.14,9849,0,0.31,0.4499999999999999,0.19,0.03,0.0,0.09,0.0,0.0,0.0,0.6799999999999999,0.05,0.11,0.03,0.08,0.0,0.5499999999999999,0.96,1,1,0,0,0,0,0,0,0,0
4298,259,3.2,3035,0,0.31,0.49,0.16,0.11,0.0,0.1699999999999999,0.02,0.0,0.0,0.5,0.2299999999999999,0.42,0.37,0.3399999999999999,0.0,0.1399999999999999,0.88,0,1,0,0,0,0,0,0,0,0
673,365,3.94,14821,0,0.38,0.56999999999999,0.04,0.01,0.0,0.77,0.12,0.02,0.0,0.43,0.65,0.24,0.03,0.54,0.01,0.06,0.86,1,1,0,0,0,0,0,1,0,0
2342,368,3.01,1395,0,0.51,0.33,0.11,0.01,0.0,0.19,0.0,0.0,0.0,0.4599999999999999,0.16,0.12,0.09,0.1699999999999999,0.01,0.79,0.96,0,1,0,1,0,0,0,0,0,0
2458,310,3.51,18478,1,0.2299999999999999,0.6799999999999999,0.06,0.0699999999999999,0.11,0.65,0.1399999999999999,0.06,0.02,0.32,0.09,0.26,0.12,0.16,0.03,0.06,0.5,1,1,0,0,0,0,0,1,0,0
3330,272,3.62,6616,0,0.19,0.74,0.05,0.0699999999999999,0.27,0.3899999999999999,0.34999999999999,0.16,0.21,0.02,0.1,0.6799999999999999,0.04,0.0699999999999999,0.0699999999999999,0.0,0.05,1,1,0,0,0,0,0,1,0,0
6593,328,3.64,69899,0,0.21,0.65,0.1,0.12,0.01,0.32,0.0,0.02,0.0,0.21,0.53,0.6,0.03,0.22,0.01,0.25,0.6999999999999901,1,1,0,0,0,0,0,0,0,0
2891,384,3.96,1072,1,0.6,0.04,0.34999999999999,0.18,0.08,0.2299999999999999,0.04,0.01,0.01,0.56999999999999,0.02,0.01,0.96,0.2,0.01,0.65,0.06,0,1,0,1,0,0,1,0,0,0
4682,592,4.1,3573,1,0.0,0.0,0.0,0.13,0.01,0.6799999999999999,0.0699999999999999,0.05,0.02,0.22,0.2799999999999999,0.8,0.04,0.31,0.02,0.02,0.25,1,1,1,0,0,0,0,0,0,0
5603,372,3.91,40678,1,0.2299999999999999,0.65,0.09,0.53,0.8999999999999999,0.37,0.3,0.12,0.2799999999999999,0.02,0.03,0.05,0.21,0.01,0.0,0.0,0.0,1,1,0,0,0,0,1,1,0,0
317,341,3.57,39821,0,0.32,0.1,0.56999999999999,0.0,0.0,0.13,0.01,0.0,0.0,0.70999999999999,0.05,0.01,0.26,0.08,0.0,0.93,0.60999999999999,0,1,0,1,0,0,0,0,0,0
6097,400,3.47,1438,0,0.59,0.15,0.24,0.6799999999999999,0.69,0.2299999999999999,0.19,0.03,0.08,0.0699999999999999,0.0,0.01,0.51,0.02,0.01,0.42,0.05,0,1,0,0,0,0,0,1,0,0
1446,232,3.98,1768,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2299999999999999,0.66,0.0,0.0,0.0,0.66,0.0,0.60999999999999,0.60999999999999,0.0,0.0,0,0,1,0,0,0,0,0,0,0
1385,612,4.1,3502,1,0.6999999999999901,0.11,0.1699999999999999,0.2299999999999999,0.04,0.36,0.0699999999999999,0.02,0.01,0.38,0.03,0.02,0.86,0.16,0.0,0.6799999999999999,0.64,0,1,0,0,0,0,0,1,0,0
1826,364,3.66,12764,1,0.38,0.51,0.09,0.74,0.83,0.46999999999999,0.3,0.11,0.12,0.02,0.02,0.11,0.04,0.02,0.03,0.0,0.0,0,1,0,0,0,0,0,1,0,0
2508,320,3.8,3174,0,0.58,0.19,0.22,0.0699999999999999,0.06,0.3399999999999999,0.08,0.05,0.01,0.15,0.0699999999999999,0.32,0.6799999999999999,0.16,0.03,0.84,0.2,0,1,0,1,0,0,0,0,0,0
6750,272,3.79,25856,1,0.22,0.05,0.70999999999999,0.15,0.16,0.02,0.01,0.0,0.08,0.18,0.0,0.06,0.32,0.1,0.04,0.97,0.06,1,1,0,1,0,0,0,0,0,0
80,336,3.66,2478,0,0.36,0.53,0.08,0.02,0.0,0.8099999999999999,0.13,0.12,0.0,0.3899999999999999,0.62,0.48,0.03,0.32,0.09,0.12,0.64,1,1,0,0,0,0,1,0,0,0
3820,386,3.86,1905,0,0.63,0.1,0.25,0.31,0.0699999999999999,0.3399999999999999,0.31,0.16,0.01,0.3,0.02,0.13,0.8500000000000001,0.1,0.01,0.60999999999999,0.36,1,1,0,0,0,0,0,0,0,0
4,160,3.65,6634,1,0.2799999999999999,0.16,0.54,0.92,0.73,0.0,0.03,0.01,0.08,0.0,0.0,0.04,0.83,0.0,0.01,0.04,0.01,0,1,0,0,0,0,0,0,0,0
6644,320,3.61,8208,0,0.5499999999999999,0.21,0.22,0.02,0.01,0.26,0.01,0.01,0.0,0.48,0.13,0.1399999999999999,0.15,0.0699999999999999,0.0,0.8999999999999999,0.69,0,1,0,1,0,0,0,0,0,0
5202,384,4.27,9198,0,0.51,0.27,0.2,0.0,0.0,0.75,0.05,0.06,0.0,0.70999999999999,0.52,0.19,0.02,0.5,0.12,0.25,0.86,1,1,0,1,0,0,1,0,0,0
3730,416,3.87,32742,1,0.5499999999999999,0.09,0.33,0.1,0.03,0.32,0.04,0.0,0.01,0.56999999999999,0.1,0.04,0.37,0.13,0.0,0.92,0.3899999999999999,1,1,0,1,0,0,1,0,0,0
2613,364,3.84,2581,0,0.38,0.54,0.0699999999999999,0.6999999999999901,0.76,0.60999999999999,0.3399999999999999,0.1,0.12,0.03,0.05,0.18,0.04,0.03,0.0,0.0,0.0,1,1,0,0,0,0,0,1,0,0
2299,248,4.21,1571,0,0.16,0.8,0.02,0.0,0.01,0.91,0.19,0.15,0.01,0.11,0.72,0.56999999999999,0.16,0.22,0.03,0.32,0.4,1,1,0,0,0,0,1,0,0,0
6090,474,4.43,10449,1,0.6999999999999901,0.12,0.1699999999999999,0.25,0.0,0.4499999999999999,0.03,0.02,0.0,0.69,0.18,0.03,0.8699999999999999,0.29,0.0,0.4599999999999999,0.93999999999999,0,1,0,0,0,1,0,0,0,0
2888,214,4.37,3802,0,0.58,0.15,0.19,0.02,0.0,0.32,0.16,0.1699999999999999,0.0,0.29,0.12,0.65,0.34999999999999,0.51,0.08,0.37,0.70999999999999,1,1,0,0,0,0,0,0,0,0
5615,272,3.72,1655,0,0.36,0.54,0.09,0.11,0.01,0.81999999999999,0.25,0.1,0.01,0.0699999999999999,0.46999999999999,0.76,0.04,0.18,0.01,0.03,0.08,1,1,0,0,0,0,0,0,0,0
2568,336,3.97,1841,0,0.22,0.75,0.01,0.02,0.01,0.89,0.4,0.13,0.02,0.13,0.36,0.79,0.04,0.13,0.02,0.21,0.15,1,1,0,0,0,0,0,0,0,0
5260,411,3.28,2225,1,0.63,0.16,0.2,0.32,0.43,0.31,0.32,0.09,0.03,0.11,0.01,0.0699999999999999,0.6999999999999901,0.05,0.0,0.54,0.11,0,1,0,0,0,0,0,1,0,0
157,195,3.76,3916,1,0.2,0.05,0.72,0.03,0.03,0.02,0.0,0.0,0.01,0.27,0.03,0.01,0.79,0.08,0.04,0.8999999999999999,0.3399999999999999,1,1,0,1,0,0,0,0,0,0
3805,240,4.24,2083,0,0.0,0.0,0.0,0.31,0.12,0.2799999999999999,0.53,0.8699999999999999,0.02,0.01,0.0,0.6,0.0699999999999999,0.09,0.6,0.0,0.0,0,0,1,0,0,1,0,0,1,1
2436,368,3.58,2408,0,0.31,0.62,0.06,0.01,0.0,0.79,0.0699999999999999,0.02,0.0,0.56999999999999,0.31,0.38,0.1699999999999999,0.1399999999999999,0.02,0.2,0.4499999999999999,0,1,1,0,0,0,0,0,0,0
3074,292,4.14,18121,1,0.15,0.8,0.03,0.0,0.0,0.63,0.09,0.03,0.0,0.51,0.2799999999999999,0.25,0.15,0.1399999999999999,0.0,0.34999999999999,0.96,0,1,1,0,0,1,0,1,0,0
6430,336,4.38,6520,0,0.64,0.12,0.2299999999999999,0.01,0.0,0.73,0.26,0.3399999999999999,0.0,0.63,0.52,0.27,0.19,0.34999999999999,0.64,0.1399999999999999,0.60999999999999,0,1,1,0,0,0,1,0,0,0
4535,328,4.02,2453,0,0.40999999999999,0.49,0.09,0.8699999999999999,0.92,0.0699999999999999,0.11,0.02,0.27,0.01,0.0,0.0,0.2799999999999999,0.0,0.01,0.0,0.0,0,1,1,0,0,0,0,1,0,0
3877,704,3.96,3581,0,0.48,0.34999999999999,0.1399999999999999,0.09,0.0,0.22,0.01,0.01,0.0,0.66,0.22,0.18,0.2,0.7799999999999999,0.27,0.15,0.8699999999999999,1,1,1,1,0,0,0,0,0,0
4834,351,3.26,2012,0,0.0,0.0,0.0,0.79,0.40999999999999,0.5599999999999999,0.16,0.04,0.05,0.03,0.16,0.46999999999999,0.02,0.1,0.0,0.0,0.12,1,1,0,0,0,0,0,0,0,0
6163,384,3.54,1367,0,0.44,0.27,0.27,0.86,0.43,0.09,0.05,0.0,0.05,0.1699999999999999,0.03,0.01,0.81999999999999,0.02,0.0,0.0699999999999999,0.22,0,1,0,0,0,0,0,0,0,0
1184,331,3.86,11704,0,0.0,0.0,0.0,0.1,0.05,0.2,0.13,0.19,0.01,0.0,0.11,0.5599999999999999,0.01,0.24,0.93999999999999,0.03,0.02,0,0,1,0,1,0,0,0,0,0
2761,340,3.86,1691,0,0.46999999999999,0.4499999999999999,0.0699999999999999,0.1,0.02,0.70999999999999,0.29,0.1699999999999999,0.0,0.2,0.3399999999999999,0.49,0.64,0.21,0.01,0.72,0.13,1,1,0,0,0,0,0,0,0,0
529,339,3.83,3625,0,0.53,0.0699999999999999,0.38,0.0,0.0,0.3399999999999999,0.04,0.01,0.0,0.88,0.1,0.05,0.32,0.18,0.03,0.60999999999999,0.56999999999999,0,1,0,1,0,0,0,0,0,0
5352,288,4.13,17868,1,0.27,0.65,0.06,0.54,0.8999999999999999,0.36,0.62,0.40999999999999,0.49,0.0,0.02,0.26,0.3399999999999999,0.01,0.01,0.0,0.0,1,1,0,0,0,0,1,0,0,0
1369,514,4.13,46807,1,0.67,0.1399999999999999,0.1699999999999999,0.3399999999999999,0.04,0.46999999999999,0.11,0.0699999999999999,0.01,0.43,0.1,0.05,0.96,0.1699999999999999,0.0,0.4,0.48,0,1,0,0,0,1,1,0,0,0
3212,304,4.17,2500,0,0.1,0.8699999999999999,0.01,0.64,0.1,0.81999999999999,0.37,0.1,0.01,0.1699999999999999,0.27,0.5499999999999999,0.03,0.15,0.1,0.22,0.33,1,1,0,0,0,1,0,0,0,0
4598,395,4.06,12612,1,0.3399999999999999,0.60999999999999,0.04,0.34999999999999,0.25,0.8500000000000001,0.43,0.31,0.06,0.22,0.2799999999999999,0.5,0.21,0.1399999999999999,0.04,0.01,0.13,1,1,0,0,0,1,1,0,0,0
4061,154,4.2,21507,0,0.0,0.0,0.0,0.0,0.0,0.09,0.06,0.15,0.0,0.04,0.02,0.69,0.0,0.59,0.93999999999999,0.0,0.02,0,0,1,0,1,1,0,0,0,0
4459,462,4.28,32426,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0
6492,180,3.59,1559,0,0.16,0.77,0.03,0.1399999999999999,0.53,0.56999999999999,0.4599999999999999,0.21,0.4499999999999999,0.0,0.22,0.49,0.0699999999999999,0.0,0.0,0.02,0.02,1,1,0,0,0,0,0,0,0,1
4281,560,4.28,5442,0,0.0,0.0,0.0,0.0,0.0,0.2299999999999999,0.01,0.01,0.0,0.4,0.3899999999999999,0.33,0.05,0.40999999999999,0.93999999999999,0.02,0.54,0,0,1,0,0,0,0,0,0,0
242,114,3.94,2427,0,0.38,0.34999999999999,0.25,0.02,0.0,0.31,0.08,0.0699999999999999,0.01,0.31,0.18,0.59,0.43,0.46999999999999,0.03,0.4,0.4499999999999999,1,1,0,0,0,0,0,0,0,0
5448,175,4.01,1377,0,0.2299999999999999,0.67,0.09,0.52,0.8099999999999999,0.60999999999999,0.48,0.1699999999999999,0.11,0.0,0.03,0.1,0.02,0.01,0.0,0.0,0.0,0,1,0,0,0,1,0,1,0,0
1025,288,3.86,12069,0,0.0699999999999999,0.8999999999999999,0.01,0.09,0.03,0.66,0.19,0.09,0.02,0.12,0.36,0.75,0.02,0.2299999999999999,0.19,0.05,0.4,1,1,0,0,0,0,0,0,0,0
6779,297,3.66,1374,0,0.37,0.15,0.4499999999999999,0.0,0.0,0.3899999999999999,0.05,0.01,0.0,0.8099999999999999,0.21,0.02,0.2299999999999999,0.26,0.01,0.67,0.88,0,1,0,1,0,0,1,0,0,0
6568,352,4.37,59074,1,0.5,0.04,0.44,0.11,0.04,0.37,0.27,0.2299999999999999,0.04,0.36,0.08,0.08,0.98999999999999,0.22,0.01,0.21,0.43,1,1,0,0,0,0,0,0,0,0
4123,224,4.02,1299,1,0.0,0.0,0.0,0.01,0.12,0.22,0.4599999999999999,0.67,0.1699999999999999,0.0,0.01,0.8500000000000001,0.03,0.0699999999999999,0.6,0.02,0.02,0,0,1,0,1,0,0,0,0,0
5966,589,3.56,4472,0,0.46999999999999,0.22,0.29,0.0,0.0,0.21,0.0,0.0,0.0,0.69,0.32,0.04,0.37,0.1699999999999999,0.04,0.58,0.95,0,1,1,0,0,0,0,0,0,0
6550,402,3.94,1039,1,0.51,0.05,0.43,0.34999999999999,0.36,0.2,0.12,0.04,0.02,0.19,0.04,0.02,0.75,0.04,0.05,0.8999999999999999,0.09,0,1,1,0,0,0,1,0,0,0
1604,256,4.27,2132,0,0.54,0.3899999999999999,0.06,0.0,0.0,0.89,0.42,0.26,0.0,0.1,0.8,0.72,0.0699999999999999,0.32,0.36,0.01,0.31,1,1,1,0,0,0,0,0,0,0
159,256,3.97,3007,1,0.2,0.02,0.76,0.1,0.1,0.0699999999999999,0.01,0.05,0.04,0.16,0.0,0.03,0.8500000000000001,0.05,0.0699999999999999,0.91,0.13,1,1,0,0,0,0,0,0,0,0
6661,296,3.99,2056,0,0.0,0.0,0.0,0.81999999999999,0.16,0.73,0.19,0.25,0.01,0.02,0.32,0.6,0.01,0.25,0.3899999999999999,0.0,0.3399999999999999,0,0,1,0,0,1,0,0,1,0
1112,444,4.24,160144,0,0.3,0.63,0.05,0.04,0.03,0.75,0.2799999999999999,0.22,0.03,0.15,0.4,0.46999999999999,0.5499999999999999,0.11,0.0,0.53,0.4,1,1,1,0,0,0,0,0,0,0
5523,224,4.24,2819,1,0.6999999999999901,0.16,0.12,0.02,0.0,0.72,0.51,0.32,0.0,0.4499999999999999,0.2,0.4,0.31,0.40999999999999,0.03,0.13,0.63,0,1,0,0,0,1,1,0,0,0
6384,375,3.94,7523,1,0.44,0.04,0.51,0.60999999999999,0.1699999999999999,0.09,0.0,0.0,0.01,0.21,0.04,0.02,0.83,0.04,0.01,0.79,0.3899999999999999,0,1,0,0,0,0,0,0,0,0
3127,716,4.67,5930,1,0.70999999999999,0.19,0.09,0.04,0.0,0.84,0.18,0.12,0.0,0.76,0.3899999999999999,0.19,0.6999999999999901,0.33,0.0,0.13,0.63,0,1,0,0,0,0,0,0,0,0
3071,136,3.38,2918,0,0.42,0.3899999999999999,0.16,0.0,0.0,0.51,0.29,0.05,0.02,0.26,0.3899999999999999,0.64,0.18,0.2299999999999999,0.0,0.22,0.40999999999999,1,1,0,0,0,0,0,0,0,0
4476,350,3.93,2677,0,0.19,0.77,0.03,0.42,0.06,0.91,0.19,0.19,0.01,0.03,0.77,0.7799999999999999,0.11,0.2,0.02,0.0,0.1699999999999999,1,1,0,0,0,0,0,0,0,0
1703,285,4.09,109097,1,0.18,0.7799999999999999,0.02,0.33,0.64,0.73,0.60999999999999,0.46999999999999,0.31,0.01,0.22,0.40999999999999,0.21,0.05,0.02,0.0,0.0,1,1,0,0,0,0,1,0,0,0
1182,409,4.38,9557,1,0.58,0.27,0.1399999999999999,0.95,0.6999999999999901,0.0699999999999999,0.29,0.1699999999999999,0.09,0.02,0.0,0.1,0.76,0.01,0.0,0.12,0.02,0,1,0,0,0,0,0,0,0,0
6537,228,4.4,2641,0,0.0,0.0,0.0,0.03,0.0,0.22,0.08,0.16,0.0,0.0,0.0699999999999999,0.56999999999999,0.0,0.53,0.96,0.0,0.01,1,0,1,0,0,1,0,0,0,0
6805,304,3.68,5620,0,0.5,0.12,0.37,0.4599999999999999,0.65,0.09,0.12,0.11,0.09,0.1699999999999999,0.0,0.01,0.76,0.03,0.03,0.42,0.04,0,1,0,0,0,0,1,1,0,0
5217,243,3.64,3210,0,0.4499999999999999,0.27,0.13,0.2799999999999999,0.06,0.2799999999999999,0.05,0.02,0.01,0.19,0.1,0.5,0.3399999999999999,0.16,0.0,0.60999999999999,0.64,1,1,0,0,0,0,0,0,0,0
6901,293,3.94,9909,0,0.25,0.6999999999999901,0.03,0.01,0.02,0.8500000000000001,0.3899999999999999,0.15,0.03,0.3,0.3899999999999999,0.53,0.12,0.11,0.01,0.11,0.08,1,1,0,0,0,1,0,1,0,0
3765,320,3.66,2002,0,0.36,0.52,0.09,0.0,0.0,0.13,0.0,0.0,0.0,0.76,0.12,0.06,0.05,0.19,0.0,0.69,0.95,0,1,0,1,0,0,0,0,0,0
1653,352,3.86,1267,0,0.59,0.18,0.13,0.05,0.11,0.75,0.11,0.27,0.08,0.11,0.25,0.5499999999999999,0.44,0.19,0.05,0.5,0.27,1,1,1,0,0,0,0,0,0,0
4430,614,4.12,1443,1,0.60999999999999,0.2,0.1699999999999999,0.0699999999999999,0.02,0.43,0.09,0.04,0.01,0.3899999999999999,0.12,0.0699999999999999,0.96,0.15,0.01,0.59,0.48,0,1,0,0,0,0,1,0,0,0
2231,336,3.57,1623,1,0.4599999999999999,0.12,0.40999999999999,0.0699999999999999,0.05,0.1399999999999999,0.03,0.0,0.01,0.4,0.05,0.02,0.65,0.08,0.0,0.91,0.51,0,1,0,1,0,0,1,0,0,0
6107,424,3.72,8824,1,0.29,0.09,0.60999999999999,0.05,0.02,0.06,0.01,0.0,0.0,0.69,0.03,0.01,0.79,0.09,0.02,0.63,0.43,0,1,0,1,0,0,0,0,0,0
1521,148,3.78,21390,0,0.44,0.29,0.25,0.09,0.42,0.4499999999999999,0.32,0.21,0.12,0.04,0.2299999999999999,0.52,0.59,0.05,0.0,0.27,0.03,0,1,0,0,0,0,1,0,0,0
4965,323,3.86,27247,0,0.19,0.72,0.06,0.75,0.8099999999999999,0.37,0.3399999999999999,0.05,0.15,0.01,0.02,0.13,0.02,0.0,0.0,0.02,0.0,1,1,0,0,0,0,0,1,0,0
1914,233,3.72,20457,0,0.22,0.63,0.13,0.0,0.0699999999999999,0.59,0.08,0.11,0.13,0.29,0.25,0.5,0.04,0.05,0.16,0.27,0.09,0,1,1,0,0,0,0,0,0,0
6322,626,4.32,18554,0,0.56999999999999,0.32,0.1,0.05,0.02,0.62,0.46999999999999,0.37,0.01,0.16,0.2299999999999999,0.58,0.77,0.2799999999999999,0.08,0.34999999999999,0.13,1,1,1,0,0,0,0,0,0,0
4946,373,3.98,1550,1,0.5,0.15,0.34999999999999,0.0,0.01,0.48,0.08,0.05,0.0,0.67,0.3899999999999999,0.03,0.34999999999999,0.16,0.01,0.76,0.8,0,1,0,1,0,0,0,0,0,0
2972,425,3.8,28958,1,0.27,0.64,0.0699999999999999,0.1399999999999999,0.0,0.15,0.0,0.0,0.0,0.75,0.08,0.04,0.0699999999999999,0.15,0.0,0.4499999999999999,0.97,1,1,0,1,0,0,0,0,0,0
6325,191,3.8,3281,0,0.2,0.75,0.03,0.01,0.0,0.6999999999999901,0.11,0.08,0.0,0.25,0.4599999999999999,0.67,0.04,0.4,0.04,0.15,0.56999999999999,1,1,0,0,0,0,0,0,0,0
3381,416,4.03,1886,1,0.5,0.08,0.4,0.11,0.04,0.18,0.02,0.03,0.03,0.49,0.05,0.05,0.76,0.2,0.04,0.92,0.5599999999999999,0,1,0,1,0,0,1,0,0,0
4531,112,4.02,3765,0,0.4599999999999999,0.09,0.44,0.12,0.06,0.09,0.1399999999999999,0.09,0.0,0.26,0.0,0.04,0.96,0.0699999999999999,0.03,0.34999999999999,0.27,0,1,0,0,0,0,0,0,0,0
4651,1328,4.66,1259,1,0.69,0.1699999999999999,0.12,0.63,0.09,0.83,0.31,0.18,0.02,0.51,0.3899999999999999,0.21,0.98999999999999,0.19,0.0,0.15,0.59,0,1,0,0,0,0,0,0,0,1
1954,375,4.28,9817,1,0.64,0.18,0.16,0.8699999999999999,0.58,0.1699999999999999,0.31,0.24,0.05,0.03,0.0,0.16,0.91,0.02,0.01,0.1399999999999999,0.05,0,1,0,0,0,0,1,0,0,0
975,384,4.61,72448,1,0.22,0.73,0.03,0.36,0.48,0.8999999999999999,0.64,0.37,0.1399999999999999,0.0699999999999999,0.33,0.3,0.03,0.15,0.21,0.0,0.1,0,1,0,0,0,1,1,1,0,0
1271,224,4.25,8270,0,0.0,0.0,0.0,0.08,0.0,0.54,0.05,0.16,0.0,0.09,0.16,0.84,0.0,0.58,0.74,0.0,0.15,1,0,1,0,0,1,0,0,1,0
6166,368,4.13,2087,1,0.5499999999999999,0.26,0.1699999999999999,0.89,0.84,0.24,0.2,0.0699999999999999,0.08,0.03,0.01,0.03,0.83,0.01,0.0,0.13,0.0,0,1,1,0,0,0,0,1,0,0
3123,341,3.21,1149,0,0.5599999999999999,0.16,0.26,0.04,0.02,0.44,0.0699999999999999,0.01,0.01,0.4499999999999999,0.3,0.12,0.22,0.16,0.01,0.83,0.6,0,1,0,1,0,0,0,0,0,0
4115,581,3.83,13993,0,0.3399999999999999,0.5599999999999999,0.0699999999999999,0.11,0.0,0.4,0.05,0.08,0.0,0.4499999999999999,0.27,0.75,0.13,0.76,0.21,0.12,0.67,1,1,0,0,0,0,0,0,0,0
1483,384,3.71,5681,1,0.52,0.11,0.34999999999999,0.15,0.04,0.3399999999999999,0.08,0.02,0.0,0.5,0.03,0.19,0.88,0.15,0.03,0.5499999999999999,0.15,0,1,0,0,0,0,0,0,0,0
478,1232,4.17,23218,0,0.5599999999999999,0.33,0.09,0.06,0.01,0.7799999999999999,0.31,0.3899999999999999,0.01,0.27,0.6,0.6,0.32,0.60999999999999,0.2299999999999999,0.08,0.40999999999999,1,1,1,0,0,0,0,0,0,0
789,464,4.24,2080,0,0.5,0.3899999999999999,0.09,0.0,0.0,0.88,0.4,0.34999999999999,0.01,0.18,0.66,0.75,0.22,0.26,0.34999999999999,0.01,0.1699999999999999,1,1,1,0,0,0,0,0,0,0
3065,259,4.17,17277,0,0.1699999999999999,0.8,0.01,0.09,0.0699999999999999,0.81999999999999,0.3899999999999999,0.32,0.03,0.16,0.49,0.67,0.04,0.18,0.11,0.03,0.2799999999999999,1,1,0,0,0,0,0,0,0,0
294,364,4.38,1236,1,0.63,0.0699999999999999,0.2799999999999999,0.49,0.21,0.43,0.11,0.05,0.02,0.24,0.04,0.02,0.89,0.0699999999999999,0.01,0.40999999999999,0.22,0,1,0,0,0,0,0,0,0,0
2017,353,4.13,18301,0,0.3399999999999999,0.59,0.06,0.69,0.33,0.8699999999999999,0.52,0.3399999999999999,0.05,0.04,0.3899999999999999,0.4499999999999999,0.44,0.0699999999999999,0.01,0.16,0.05,1,1,0,0,0,0,0,0,0,0
891,544,4.21,17466,0,0.32,0.60999999999999,0.06,0.65,0.63,0.56999999999999,0.2799999999999999,0.31,0.1699999999999999,0.0699999999999999,0.01,0.08,0.11,0.08,0.02,0.01,0.0,1,1,0,0,0,0,0,1,0,1
